Ruta,Nombre,Extension,Titulo,Bytes,Tamaño,Indice,Identificación,Año,Autor
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,IMG_1390.JPG,.JPG,IMG_1390,57905,56.55M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,IMG_1388.JPG,.JPG,IMG_1388,48354,47.22M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,IMG_1405.JPG,.JPG,IMG_1405,49888,48.72M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,IMG_1398.JPG,.JPG,IMG_1398,40633,39.68M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,IMG_1418.JPG,.JPG,IMG_1418,57625,56.27M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,DSC00184.JPG,.JPG,DSC00184,300780,293.73M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,IMG_1404.JPG,.JPG,IMG_1404,36414,35.56M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,DSC00186.JPG,.JPG,DSC00186,250539,244.67M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,IMG_1397.JPG,.JPG,IMG_1397,43962,42.93M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,IMG_1411.JPG,.JPG,IMG_1411,38417,37.52M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,IMG_1421.JPG,.JPG,IMG_1421,54135,52.87M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Fotos Daños Depto 1800/100CANON,IMG_1395.JPG,.JPG,IMG_1395,41389,40.42M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Cotizaciones Serco,Serco_034-2009_Reparaciones_R._Palominos.xls,.xls,Serco_034-2009_Reparaciones_R._Palominos,22528,22.0M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Cotizaciones Serco,Serco_034-2009_Reparaciones_R._Palominos.pdf,.pdf,Serco_034-2009_Reparaciones_R._Palominos,21422,20.92M
/home/spider/Documentos/Depto_1700/INCIDENTE jULI 2009/Cotizaciones Serco,Serco_034-2009_Reparaciones_Definitivo_R._Palominos.pdf,.pdf,Serco_034-2009_Reparaciones_Definitivo_R._Palominos,11702,11.43M
/home/spider/Documentos/Depto_1700/Refinanciamiento 2012,Tasación Rodrigo Palominos.xls,.xls,Tasación Rodrigo Palominos,499712,488.0M
/home/spider/Documentos/resolicitud,PALOMINOS01.PDF,.PDF,PALOMINOS01,8547,8.35M
/home/spider/Documentos/resolicitud,PALOMINOS11.PDF,.PDF,PALOMINOS11,8807,8.6M
/home/spider/Documentos/resolicitud,PALOMINOS02.PDF,.PDF,PALOMINOS02,8833,8.63M
/home/spider/Documentos/resolicitud,PALOMINOS 12.PDF,.PDF,PALOMINOS 12,8814,8.61M
/home/spider/Documentos/1.- Clientes Propios,Cotizacion Sistemold.docx,.docx,Cotizacion Sistemold,15073,14.72M
/home/spider/Documentos/1.- Clientes Propios,Cotización de Notebooks.pdf,.pdf,Cotización de Notebooks,96140,93.89M
/home/spider/Documentos/1.- Clientes Propios,Cotizacion Sistemold.pdf,.pdf,Cotizacion Sistemold,30119,29.41M
/home/spider/Documentos/1.- Clientes Propios/openemr,Alcances del Proyecto.docx,.docx,Alcances del Proyecto,5385,5.26M
/home/spider/Documentos/1.- Clientes Propios/openemr,left_nav.php,.php,left_nav,84686,82.7M
/home/spider/Documentos/1.- Clientes Propios/openemr,Estrategia de implementacion.docx,.docx,Estrategia de implementacion,10535,10.29M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,manual.pdf,.pdf,manual,752830,735.19M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,Payment_Posting_ZHH.pdf,.pdf,Payment_Posting_ZHH,1045513,1021.01M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,Setting up the Patient flow board for OpenEmr.pdf,.pdf,Setting up the Patient flow board for OpenEmr,1318347,1287.45M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,README.phpgacl,.phpgacl,README,4934,4.82M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,de_identification_readme.txt,.txt,de_identification_readme,2256,2.2M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,Complete_Vaccine_Listing.pdf,.pdf,Complete_Vaccine_Listing,208761,203.87M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,Emergency_User_README.txt,.txt,Emergency_User_README,1285,1.25M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,Clinical_Decision_Rules_Manual.pdf,.pdf,Clinical_Decision_Rules_Manual,579867,566.28M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,Using The End of Day Report in OpenEmr.pdf,.pdf,Using The End of Day Report in OpenEmr,1022592,998.62M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,README-Log-Backup.txt,.txt,README-Log-Backup,703,0.69M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,Readme_edihistory.html,.html,Readme_edihistory,15705,15.34M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,SystemArchitecture.txt,.txt,SystemArchitecture,132,0.13M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,INSTALL,,INSTALL,14470,14.13M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation,Direct_Messaging_README.txt,.txt,Direct_Messaging_README,12959,12.66M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation/IPPF_Guides,Process 1-2-0 Finding an existing OpenEMR records Ver 4-0.pdf,.pdf,Process 1-2-0 Finding an existing OpenEMR records Ver 4-0,72044,70.36M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation/IPPF_Guides,Process 1-6-0 Completing Checkout - Closing visit cycle Ver 4-0.pdf,.pdf,Process 1-6-0 Completing Checkout - Closing visit cycle Ver 4-0,191030,186.55M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation/IPPF_Guides,Process 1-5-0 Completing an e-Tally Sheet Ver 4-0.pdf,.pdf,Process 1-5-0 Completing an e-Tally Sheet Ver 4-0,124249,121.34M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation/IPPF_Guides,Process 6-5-0 Layouts Ver 4-0.pdf,.pdf,Process 6-5-0 Layouts Ver 4-0,81760,79.84M
/home/spider/Documentos/1.- Clientes Propios/openemr/Documentation/IPPF_Guides,Process 3-0-0 Summary Guide of Managing Appointments Ver 4-0.pdf,.pdf,Process 3-0-0 Summary Guide of Managing Appointments Ver 4-0,93976,91.77M
